;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Contenaire;Réf Exportateur;Réf dossier;Date_départ;Date arrivée;Palette;Calibre;Poids_com;Emballage;Code emb;Client;Code client;Destination;Code;Verger;Versement;Bdq;Variete;Code Variete;Producteur;Code Producteur;Exportateur;Code Exportateur;Nbr col;Poids net;Type transport;Client.1;heure départ;Période;Exportateur.1;Contenaire.1;Transitaire local;Ville de départ;Pays;Destination.1;Etat;Date de la commande;Date de livraison;Date prévue;État de la facture;Devise/Afficher Nom;Col;CU LOG; Logistique ; Montant_Prest ; Mt export_dev ;Mt_MAD; Poins net ; Bilan Matière.MS_U par semaine ; Bilan Matière.DépDevU ; Bilan Matière.CA_DEV_U ; Bilan Matière.Trasnp_U ; Bilan Matière.Drencher_U ; CU CIRE ; Electricité ; Gasoil ; propane ; Maintenance ; Mt Transport ; mt.Maintenance ; PropaneMt ; Gasoilmt ; Elect_Mt ; Cire_Mt ; Drench_Mt ; CA_DEV_Mt ; Dev_Dep_Mt ; MS_Mt 
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027048;5;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002151;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1195;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1195;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;284,7512501;82,38736036;23,9;33,88804325;47,8;54,31398604;732,0988599;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027049;4;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002151;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1185;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1185;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;282,3683945;81,69792638;23,7;33,60446129;47,4;53,8594757;725,9725096;;;
CGMU5303804;9734;929;23/06/2022;23/06/2022;EX027050;6;1122;PR 432;1202066;Unifrutti Distribution Spa;;LIVORNO;2900;IGLI;650;BDQ002151;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;66;1159;Contenaire;Unifrutti Distribution Spa;23/06/2022;S26;PRO PRIM;CGMU5303804;VERSAIR;Tanger;Italie;LIVORNO;Brouillon;;;;;;17;;;1122;;;1159;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;276,1729698;79,90539804;23,18;32,86714822;46,36;52,67774881;710,0439988;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027051;4;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1166;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1166;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;277,8409687;80,38800182;23,32;33,06565559;46,64;52,99590605;714,332444;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027052;3;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1140;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1140;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;271,645544;78,59547348;22,8;32,32834251;45,6;51,81417916;698,4039333;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027053;5;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1192;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1192;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;284,0363934;82,18053017;23,84;33,80296866;47,68;54,17763294;730,2609548;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027054;6;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1203;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1203;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;286,6575346;82,93890754;24,06;34,11490881;48,12;54,67759432;736,9999401;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027055;7;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1146;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1146;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;273,0752574;79,00913387;22,92;32,49849168;45,84;52,08688536;702,0797434;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027056;4;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1166;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1166;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;277,8409687;80,38800182;23,32;33,06565559;46,64;52,99590605;714,332444;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027057;3;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1148;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1148;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;273,5518286;79,14702066;22,96;32,55520807;45,92;52,17778743;703,3050135;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027058;6;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1204;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1204;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;286,8958202;83,00785094;24,08;34,143267;48,16;54,72304535;737,6125751;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027059;5;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1188;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1188;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;283,0832512;81,90475657;23,76;33,68953588;47,52;53,9958288;727,8104147;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027060;4;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1196;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1196;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;284,9895357;82,45630376;23,92;33,91640144;47,84;54,35943708;732,7114949;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027061;3;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1142;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1142;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;272,1221152;78,73336028;22,84;32,3850589;45,68;51,90508122;699,6292033;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027063;3;405;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;648;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;27;416,88;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;405;;;416,88;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;103,4997265;28,74112367;8,3376;11,82196441;16,6752;18,9476272;400,1773436;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027063;3;405;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;648;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;27;416,88;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;405;;;401,44;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;95,65735719;27,67663761;8,0288;11,82196441;16,0576;18,9476272;245,9362061;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027063;3;405;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;648;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;27;416,88;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;405;;;339,68;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;80,9408407;23,41869336;6,7936;11,82196441;13,5872;18,9476272;208,0998667;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027063;3;390;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;26;401,44;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;390;;;416,88;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;103,4997265;28,74112367;8,3376;11,38411387;16,6752;18,24586323;400,1773436;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027063;3;390;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;26;401,44;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;390;;;401,44;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;95,65735719;27,67663761;8,0288;11,38411387;16,0576;18,24586323;245,9362061;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027063;3;390;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;26;401,44;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;390;;;339,68;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;80,9408407;23,41869336;6,7936;11,38411387;13,5872;18,24586323;208,0998667;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027063;5;330;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;22;339,68;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;330;;;416,88;;;;0,248272228;0,959934138;0,045451034;0,04;0,028358195;0,02;0,068943398;103,4997265;28,74112367;8,3376;9,63271174;16,6752;15,43880735;400,1773436;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027063;5;330;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;22;339,68;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;330;;;401,44;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;95,65735719;27,67663761;8,0288;9,63271174;16,0576;15,43880735;245,9362061;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027063;5;330;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;22;339,68;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;330;;;339,68;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;80,9408407;23,41869336;6,7936;9,63271174;13,5872;15,43880735;208,0998667;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027064;4;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1161;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1161;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;276,6495409;80,04328483;23,22;32,92386461;46,44;52,76865088;711,2692689;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027065;3;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1135;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1135;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;270,4541162;78,25075649;22,7;32,18655153;45,4;51,58692398;695,3407581;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027066;5;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1190;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1190;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;283,5598223;82,04264337;23,8;33,74625227;47,6;54,08673087;729,0356847;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027067;3;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1144;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1144;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;272,5986863;78,87124707;22,88;32,44177529;45,76;51,99598329;700,8544734;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027068;3;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1135;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1135;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;270,4541162;78,25075649;22,7;32,18655153;45,4;51,58692398;695,3407581;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027069;3;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1125;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1125;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;268,0712606;77,56132251;22,5;31,90296958;45;51,13241364;689,2144078;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027070;3;1125;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1128;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;1125;;;1128;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;268,7861173;77,76815271;22,56;31,98804417;45,12;51,26876674;691,0523129;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027071;5;900;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002137;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;60;947;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;900;;;947;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;225,65643;65,28939771;18,94;26,85521084;37,88;43,04212953;580,1653726;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027073;5;495;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;33;516,34;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;495;;;516,34;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;123,0363686;35,59823401;10,3268;14,6424705;20,6536;23,46818707;316,327971;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027073;5;495;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;33;516,34;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;495;;;657,16;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;156,5917419;45,30684329;13,1432;14,6424705;26,2864;23,46818707;402,5992358;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027073;6;630;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;42;657,16;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;630;;;516,34;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;123,0363686;35,59823401;10,3268;18,63587155;20,6536;29,86860173;316,327971;;;
TEMU9880788;9734;922;24/06/2022;12/07/2022;EX027073;6;630;PCF 532/3 FRESH PROPRIM;1202059;Gulf Quality Fresh Fruits WLL;;QATAR;2900;IGLI;650;BDQ002136;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;42;657,16;Contenaire;Gulf Quality Fresh Fruits WLL;24/06/2022;S26;PRO PRIM;TEMU9880788;VERSAIR;Tanger;Qatar;QATAR;Brouillon;;;;;;15;;;630;;;657,16;;;;0,238285565;0,612635029;0,045451034;0,04;0,028358195;0,02;0,068943398;156,5917419;45,30684329;13,1432;18,63587155;26,2864;29,86860173;402,5992358;;;
TTNU8776088;9734;918;24/06/2022;10/07/2022;EX026559;4;1215;PEG 315 STD;1201020;ABDULLA AL KHATTAL ZAYED GENERAL;;JBEL ALI;2900;IGLI;642;BDQ002126;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;81;1257;Contenaire;ABDULLA AL KHATTAL ZAYED GENERAL;24/06/2022;S26;PRO PRIM;TTNU8776088;VERSAIR;Tanger;Émirats Arabes Unis;JBEL ALI;Brouillon;;;;;;15;;;1215;;;1257;;;;0,235558546;0,358148273;0,045451034;0,04;0,028358195;0,02;0,068943398;296,0970929;86,66185102;25,14;35,64625135;50,28;57,13195017;450,1923789;;;
TTNU8776088;9734;918;24/06/2022;10/07/2022;EX026561;4;1215;PEG 315 STD;1201020;ABDULLA AL KHATTAL ZAYED GENERAL;;JBEL ALI;2900;IGLI;642;BDQ002126;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;81;1253;Contenaire;ABDULLA AL KHATTAL ZAYED GENERAL;24/06/2022;S26;PRO PRIM;TTNU8776088;VERSAIR;Tanger;Émirats Arabes Unis;JBEL ALI;Brouillon;;;;;;15;;;1215;;;1253;;;;0,235558546;0,358148273;0,045451034;0,04;0,028358195;0,02;0,068943398;295,1548587;86,38607743;25,06;35,53281857;50,12;56,95014604;448,7597858;;;
TTNU8776088;9734;918;24/06/2022;10/07/2022;EX026562;3;1215;PEG 315 STD;1201020;ABDULLA AL KHATTAL ZAYED GENERAL;;JBEL ALI;2900;IGLI;642;BDQ002126;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;81;1205;Contenaire;ABDULLA AL KHATTAL ZAYED GENERAL;24/06/2022;S26;PRO PRIM;TTNU8776088;VERSAIR;Tanger;Émirats Arabes Unis;JBEL ALI;Brouillon;;;;;;15;;;1215;;;1205;;;;0,235558546;0,358148273;0,045451034;0,04;0,028358195;0,02;0,068943398;283,8480485;83,07679434;24,1;34,1716252;48,2;54,76849639;431,5686687;;;
TTNU8776088;9734;918;24/06/2022;10/07/2022;EX026659;3;90;PEG 315 STD;1201020;ABDULLA AL KHATTAL ZAYED GENERAL;;JBEL ALI;2900;IGLI;639;BDQ002126;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;6;98,07407407;Contenaire;ABDULLA AL KHATTAL ZAYED GENERAL;24/06/2022;S26;PRO PRIM;TTNU8776088;VERSAIR;Tanger;Émirats Arabes Unis;JBEL ALI;Brouillon;;;;;;15;;;90;;;98,07407407;;;;0,251036434;0,928015564;0,045451034;0,04;0,028358195;0,02;0,068943398;24,62016586;6,761559902;1,961481481;2,781203735;3,922962963;4,457568109;91,01426719;;;
TTNU8776088;9734;918;24/06/2022;10/07/2022;EX026659;3;90;PEG 315 STD;1201020;ABDULLA AL KHATTAL ZAYED GENERAL;;JBEL ALI;2900;IGLI;639;BDQ002126;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;6;98,07407407;Contenaire;ABDULLA AL KHATTAL ZAYED GENERAL;24/06/2022;S26;PRO PRIM;TTNU8776088;VERSAIR;Tanger;Émirats Arabes Unis;JBEL ALI;Brouillon;;;;;;15;;;90;;;1225,925926;;;;0,251036434;0,928015564;0,045451034;0,04;0,028358195;0,02;0,068943398;307,7520733;84,51949877;24,51851852;2,781203735;49,03703704;4,457568109;1137,67834;;;
TTNU8776088;9734;918;24/06/2022;10/07/2022;EX026659;4;1125;PEG 315 STD;1201020;ABDULLA AL KHATTAL ZAYED GENERAL;;JBEL ALI;2900;IGLI;639;BDQ002126;MAROC-LATE;141;MZALI MBROUKA;;PRO PRIM;9734;75;1225,925926;Contenaire;ABDULLA AL KHATTAL ZAYED GENERAL;24/06/2022;S26;PRO PRIM;TTNU8776088;VERSAIR;Tanger;Émirats Arabes Unis;JBEL ALI;Brouillon;;;;;;15;;;1125;;;98,07407407;;;;0,251036434;0,928015564;0,045451034;0,04;0,028358195;0,02;0,068943398;24,62016586;6,761559902;1,961481481;34,76504669;3,922962963;55,71960137;91,01426719;;;
